编码,日期,销量
1504,20150501,0.18796566252467986
1504,20150502,0.1218697154109667
1504,20150503,0.16240947797812708
1504,20150504,0.26540020701998773
1504,20150505,0.17240973110053248
1504,20150506,0.3131834236616725
1504,20150507,0.08251901334260325
1504,20150508,0.2152170495014267
1504,20150509,0.138689637573317
1504,20150510,0.1782579643352866
1504,20150511,0.21568868915621434
1504,20150512,0.1887601211515108
1504,20150513,0.3470067522103938
1504,20150514,0.09049178628900119
1504,20150515,0.21398072184297973
1504,20150516,0.1451379105037962
1504,20150517,0.1819455433821947
1504,20150518,0.1929824760126849
1504,20150519,0.19294362956539662
1504,20150520,0.35848271569767903
1504,20150521,0.0940847848209621
1504,20150522,0.21072333091752418
1504,20150523,0.1488741643518808
1504,20150524,0.1827934524095618
1504,20150525,0.17963978252610616
1504,20150526,0.1936867768783768
1504,20150527,0.36327893130127226
1504,20150528,0.09627369763211611
1504,20150529,0.20736611580381686
1504,20150530,0.15132849823392547
