编码,日期,销量
2206,20150501,6.815179928792602
2206,20150502,6.342873606713537
2206,20150503,6.090110998884896
2206,20150504,3.0294153051079458
2206,20150505,5.5549656554182185
2206,20150506,11.456450041256309
2206,20150507,10.5607899290778
2206,20150508,7.126612247749803
2206,20150509,6.297839906895974
2206,20150510,6.335318121382338
2206,20150511,3.19622905368484
2206,20150512,5.756724086173976
2206,20150513,11.125398146037536
2206,20150514,9.815404674037492
2206,20150515,7.26901352514223
2206,20150516,6.268608077602237
2206,20150517,6.4774004555515825
2206,20150518,3.292282746686834
2206,20150519,5.80920387977703
2206,20150520,10.98722340021069
2206,20150521,9.391602102641155
2206,20150522,7.342982003563765
2206,20150523,6.241208991659087
2206,20150524,6.570680538292068
2206,20150525,3.3571283098041875
2206,20150526,5.825793723377202
2206,20150527,10.911625522017879
2206,20150528,9.110815425805233
2206,20150529,7.388670683009567
2206,20150530,6.217148158161159
