编码,日期,销量
2207,20150501,4.488590424923056
2207,20150502,4.225142262266949
2207,20150503,4.186169889398176
2207,20150504,4.08542791285564
2207,20150505,3.9290961685023342
2207,20150506,4.21132386443892
2207,20150507,4.188046343281729
2207,20150508,4.11640419493739
2207,20150509,4.080524136932262
2207,20150510,4.104197186496573
2207,20150511,4.048179495260552
2207,20150512,3.9439880627658566
2207,20150513,4.179408215282884
2207,20150514,4.159522043559374
2207,20150515,4.16078188687412
2207,20150516,4.112374164342135
2207,20150517,4.11855287949482
2207,20150518,4.067834443141145
2207,20150519,3.9731947928602747
2207,20150520,4.189991120976112
2207,20150521,4.167838707182655
2207,20150522,4.201946360385752
2207,20150523,4.141528883539111
2207,20150524,4.133966442709504
2207,20150525,4.086086081061459
2207,20150526,3.995058006884968
2207,20150527,4.203978695870922
2207,20150528,4.179450082210603
2207,20150529,4.234294200665046
2207,20150530,4.164310258853406
