编码,日期,销量
3408,20150501,0.20959664903919203
3408,20150502,0.172896146507094
3408,20150503,0.19321055792803368
3408,20150504,0.18267025518328792
3408,20150505,0.26552707524236974
3408,20150506,0.2666716018289191
3408,20150507,0.21623647061224913
3408,20150508,0.24168535540426975
3408,20150509,0.184127926744319
3408,20150510,0.2103480881950697
3408,20150511,0.20367827318938447
3408,20150512,0.3017481081910348
3408,20150513,0.250035302403404
3408,20150514,0.23824142690822778
3408,20150515,0.2629418488237412
3408,20150516,0.19620785161181759
3408,20150517,0.22220284998278342
3408,20150518,0.21951075514226148
3408,20150519,0.32344285360512737
3408,20150520,0.24759808372709582
3408,20150521,0.25071914287965025
3408,20150522,0.2783174844854918
3408,20150523,0.2054741395356468
3408,20150524,0.23035440820538236
3408,20150525,0.23163247943269144
3408,20150526,0.33852948577823994
3408,20150527,0.24815849539569965
3408,20150528,0.2590967211682656
3408,20150529,0.2900710166883297
3408,20150530,0.21275527686107037
