编码,日期,销量
2204,20150501,4.899537729279784
2204,20150502,5.175828138729506
2204,20150503,4.9650179381740775
2204,20150504,4.543650284636108
2204,20150505,4.713845159965104
2204,20150506,7.995021442818311
2204,20150507,5.077682095792133
2204,20150508,4.909544345726877
2204,20150509,5.187393101928272
2204,20150510,4.937116883787661
2204,20150511,4.606420461243618
2204,20150512,5.0299100294512415
2204,20150513,7.859930878212441
2204,20150514,4.850102918190016
2204,20150515,4.961587014304841
2204,20150516,5.192495673462104
2204,20150517,4.909890582820235
2204,20150518,4.6263123693854595
2204,20150519,5.155669724052033
2204,20150520,7.794390709191061
2204,20150521,4.717950362945554
2204,20150522,4.981963648251245
2204,20150523,5.185039215187718
2204,20150524,4.8833506765669235
2204,20150525,4.631355499949466
2204,20150526,5.218409820280259
2204,20150527,7.751826726966397
2204,20150528,4.6281152921066555
2204,20150529,4.988628118019805
2204,20150530,5.173330350651736
