编码,日期,销量
1502,20150501,0.20983276258041195
1502,20150502,0.2095929801945995
1502,20150503,0.17701092700892934
1502,20150504,0.2122136335743545
1502,20150505,0.21095996685062618
1502,20150506,0.1745952364774886
1502,20150507,0.16459453443338137
1502,20150508,0.21396566511325843
1502,20150509,0.20112016626245852
1502,20150510,0.16115951547614457
1502,20150511,0.1874765186193544
1502,20150512,0.18631124592169213
1502,20150513,0.16623866608965596
1502,20150514,0.15638362079760565
1502,20150515,0.20374931758248238
1502,20150516,0.19265637809404876
1502,20150517,0.15240467667388877
1502,20150518,0.1747198062024217
1502,20150519,0.1739103155702735
1502,20150520,0.1609870190869283
1502,20150521,0.1509966464872549
1502,20150522,0.19664803300148265
1502,20150523,0.18661202073508046
1502,20150524,0.14678219452211902
1502,20150525,0.16672428851831697
1502,20150526,0.16611853630862777
1502,20150527,0.1573378387466712
1502,20150528,0.14719507747147
1502,20150529,0.19137924252091779
1502,20150530,0.18198931895342876
