编码,日期,销量
33,20150501,2.03696037409554
33,20150502,1.8876506135563578
33,20150503,1.903238015288742
33,20150504,1.8866101476559172
33,20150505,1.8457308976379303
33,20150506,1.9974313160227608
33,20150507,1.9936736339754382
33,20150508,2.0307429537430637
33,20150509,1.9143340995042981
33,20150510,1.9438257372976326
33,20150511,1.9235374969655423
33,20150512,1.8781045723722993
33,20150513,2.04804502971412
33,20150514,2.0201155592325613
33,20150515,2.0546998498378573
33,20150516,1.9466750593667772
33,20150517,1.9783582721721131
33,20150518,1.955008694525057
33,20150519,1.9016974065273324
33,20150520,2.076063368205814
33,20150521,2.0461751582659997
33,20150522,2.0756280895818975
33,20150523,1.9736076370061986
33,20150524,2.006511281297977
33,20150525,1.9810644597330855
33,20150526,1.9208855681933532
33,20150527,2.0967531589912647
33,20150528,2.0686120489688973
33,20150529,2.093960316773801
33,20150530,1.9962433632841723
