编码,日期,销量
1102,20150501,0.19133255901497162
1102,20150502,1.0113544995454669
1102,20150503,0.04083069121625699
1102,20150504,0.3447853234713186
1102,20150505,0.8339394199153751
1102,20150506,2.671606361613053
1102,20150507,0.4379836216395775
1102,20150508,0.2214363054817086
1102,20150509,0.8947884610413833
1102,20150510,0.05072063348304784
1102,20150511,0.36325435829713904
1102,20150512,0.8007341985582872
1102,20150513,2.4543827406904395
1102,20150514,0.48429450934968243
1102,20150515,0.2330037198757945
1102,20150516,0.846928804762977
1102,20150517,0.05654605372988735
1102,20150518,0.36373374128866726
1102,20150519,0.7817926898255829
1102,20150520,2.3529947060493757
1102,20150521,0.4998163841890378
1102,20150522,0.23843647067507143
1102,20150523,0.8187103978291282
1102,20150524,0.06054224255259214
1102,20150525,0.3611938801421304
1102,20150526,0.7679631422729932
1102,20150527,2.2910739875038946
1102,20150528,0.5065186686436379
1102,20150529,0.24121596703725717
1102,20150530,0.7989762244253508
