编码,日期,销量
3112,20150501,0.8311920090214512
3112,20150502,0.10835875459156485
3112,20150503,0.4511991216030536
3112,20150504,0.04011864775144871
3112,20150505,0.08306002272352837
3112,20150506,0.11772705962853455
3112,20150507,0.10469178140491785
3112,20150508,0.7217152601499025
3112,20150509,0.13364535142728176
3112,20150510,0.3850825217627763
3112,20150511,0.05186917274250807
3112,20150512,0.10505660279595505
3112,20150513,0.1381181316591942
3112,20150514,0.12609853320979086
3112,20150515,0.6562113476252877
3112,20150516,0.1474728105795378
3112,20150517,0.3566650381112859
3112,20150518,0.059515268262077
3112,20150519,0.11853590917654667
3112,20150520,0.146637158794672
3112,20150521,0.13794975709302765
3112,20150522,0.6124024900237235
3112,20150523,0.15650305284479202
3112,20150524,0.33982416861500675
3112,20150525,0.06527461311871811
3112,20150526,0.12828026518526336
3112,20150527,0.15089085295636429
3112,20150528,0.1461253470212377
3112,20150529,0.5808748605734678
3112,20150530,0.16292504300103391
