编码,日期,销量
2002,2015-09-01,2.073564604506447
2002,2015-09-02,3.1029856719719464
2002,2015-09-03,2.185034119752151
2002,2015-09-04,1.8192514222797258
2002,2015-09-05,2.3293435332952948
2002,2015-09-06,3.1402147460855363
2002,2015-09-07,2.709905896613484
2002,2015-09-08,2.0931718397416863
2002,2015-09-09,3.255266566700434
2002,2015-09-11,1.9088578067437723
2002,2015-09-12,2.3500273192719834
2002,2015-09-13,2.9879848270395253
2002,2015-09-14,2.9097184047678817
2002,2015-09-15,2.100952394677873
2002,2015-09-16,3.297350757642289
2002,2015-09-17,2.150440409027132
2002,2015-09-18,1.9664313167731715
2002,2015-09-19,2.3612118244521034
2002,2015-09-20,2.9161657776103183
2002,2015-09-21,3.0077723531439835
2002,2015-09-22,2.1062184188740303
2002,2015-09-23,3.3176732244398437
2002,2015-09-24,2.151799713219944
2002,2015-09-25,2.007847568325323
2002,2015-09-26,2.370243586424788
2002,2015-09-27,2.8715356604445446
2002,2015-09-28,3.0696037026210203
2002,2015-09-29,2.109488533833773
2002,2015-09-30,3.329664262390037
2002,2015-10-01,2.154002106359506
2002,2015-10-02,2.039547428961171
2002,2015-10-03,2.378188578060773
2002,2015-10-04,2.8401967762179514
2002,2015-10-05,3.113208962838632
2002,2015-10-06,2.111486597925191
2002,2015-10-07,3.3375974605223053
2002,2015-10-08,2.1561404378539555
2002,2015-10-09,2.064788041265868
2002,2015-10-10,2.3853343434335144
2002,2015-10-11,2.816615664645867
2002,2015-10-12,3.1460128800802067
2002,2015-10-13,2.1126801692235477
2002,2015-10-14,3.3432515265006297
2002,2015-10-15,2.158010465182204
2002,2015-10-16,2.0854535129449614
2002,2015-10-17,2.391812080098614
2002,2015-10-18,2.7980596294278253
2002,2015-10-19,3.171765194911624
2002,2015-10-20,2.1133554273128046
2002,2015-10-21,3.347496806680738
2002,2015-10-22,2.159594181000446
2002,2015-10-23,2.1027319169080387
2002,2015-10-24,2.3977095012408425
2002,2015-10-25,2.7829897766251723
2002,2015-10-26,3.192607470573261
2002,2015-10-27,2.113690033486271
2002,2015-10-28,3.35080910860754
2002,2015-10-29,2.160922859244833
