编码,日期,销量
1201,2015-09-01,81.1659940298991
1201,2015-09-02,91.0597289171841
1201,2015-09-03,84.1511390136734
1201,2015-09-04,80.35947337224185
1201,2015-09-05,84.45425151354993
1201,2015-09-06,82.10006027799925
1201,2015-09-07,84.47652569305447
1201,2015-09-08,85.26804569194977
1201,2015-09-09,96.07474593182503
1201,2015-09-11,82.69022892467045
1201,2015-09-12,86.20426570981205
1201,2015-09-13,84.22580517790843
1201,2015-09-14,86.3740501387266
1201,2015-09-15,86.81814069094776
1201,2015-09-16,98.1390626567889
1201,2015-09-17,87.27237165692486
1201,2015-09-18,83.83385181990909
1201,2015-09-19,87.15848632572825
1201,2015-09-20,85.34729265654394
1201,2015-09-21,87.49754855488433
1201,2015-09-22,87.73711014621313
1201,2015-09-23,99.40984595004562
1201,2015-09-24,88.01620374244334
1201,2015-09-25,84.55287781428036
1201,2015-09-26,87.77909830002724
1201,2015-09-27,86.07205957920561
1201,2015-09-28,88.27177708871355
1201,2015-09-29,88.36092478011255
1201,2015-09-30,100.29937440696146
1201,2015-10-01,88.56976062867793
1201,2015-10-02,85.05745639759876
1201,2015-10-03,88.21927511509561
1201,2015-10-04,86.58758293197982
1201,2015-10-05,88.84708674300391
1201,2015-10-06,88.81694745874815
1201,2015-10-07,100.9664466891217
1201,2015-10-08,89.00187587489157
1201,2015-10-09,85.43481310398921
1201,2015-10-10,88.54892442066593
1201,2015-10-11,86.97613049602722
1201,2015-10-12,89.29519393832301
1201,2015-10-13,89.16667776491049
1201,2015-10-14,101.48924066891657
1201,2015-10-15,89.35027647543964
1201,2015-10-16,85.72917480774386
1201,2015-10-17,88.80536437616867
1201,2015-10-18,87.28075588995425
1201,2015-10-19,89.65587807080571
1201,2015-10-20,89.44416231209686
1201,2015-10-21,101.91189104909495
1201,2015-10-22,89.63795241024503
1201,2015-10-23,85.9658611455672
1201,2015-10-24,89.0105913435448
1201,2015-10-25,87.52658601116649
1201,2015-10-26,89.9533918064104
1201,2015-10-27,89.67002716723177
1201,2015-10-28,102.26163569613954
1201,2015-10-29,89.87992275881007
