编码,日期,销量
1102,2015-09-01,1.6477362044899035
1102,2015-09-02,4.802121417459507
1102,2015-09-03,2.629355012298417
1102,2015-09-04,1.6935660734658957
1102,2015-09-05,1.9646525497545277
1102,2015-09-06,1.892396766159994
1102,2015-09-07,1.4799343665919882
1102,2015-09-08,1.949993833486247
1102,2015-09-09,5.526274163037591
1102,2015-09-11,1.8733687941466672
1102,2015-09-12,2.092554089792806
1102,2015-09-13,1.8995175503709045
1102,2015-09-14,1.6667121442979431
1102,2015-09-15,2.0393965057015
1102,2015-09-16,5.798213318622847
1102,2015-09-17,2.9022787275898945
1102,2015-09-18,1.9510836070532633
1102,2015-09-19,2.1468623744972066
1102,2015-09-20,1.9178550198829887
1102,2015-09-21,1.7627482112024473
1102,2015-09-22,2.089405567485032
1102,2015-09-23,5.964665368213966
1102,2015-09-24,2.9448842596605194
1102,2015-09-25,1.9959803240920015
1102,2015-09-26,2.177606414767634
1102,2015-09-27,1.9342889013444202
1102,2015-09-28,1.8240862438223269
1102,2015-09-29,2.1217537095379804
1102,2015-09-30,6.0819445218852035
1102,2015-10-01,2.973702745705043
1102,2015-10-02,2.0256144917672914
1102,2015-10-03,2.197495031301886
1102,2015-10-04,1.9479205781126618
1102,2015-10-05,1.8673358279402588
1102,2015-10-06,2.144396992345862
1102,2015-10-07,6.170732804127189
1102,2015-10-08,2.994885579521985
1102,2015-10-09,2.0467929859576217
1102,2015-10-10,2.2114116030988704
1102,2015-10-11,1.9591698868864345
1102,2015-10-12,1.8996779787637084
1102,2015-10-13,2.1610805346919784
1102,2015-10-14,6.241007559613747
1102,2015-10-15,3.011272673970194
1102,2015-10-16,2.0627557122930607
1102,2015-10-17,2.22166629347159
1102,2015-10-18,1.9685343655495187
1102,2015-10-19,1.9248459825641746
1102,2015-10-20,2.1738301577243244
1102,2015-10-21,6.298358522931782
1102,2015-10-22,3.024397111858991
1102,2015-10-23,2.0752554388275306
1102,2015-10-24,2.2295048547397998
1102,2015-10-25,1.9764190290149963
1102,2015-10-26,1.9450104958648502
1102,2015-10-27,2.183846239683174
1102,2015-10-28,6.3462319793979365
1102,2015-10-29,3.0351767783087307
