编码,日期,销量
2001,2015-09-01,2.8831489684775646
2001,2015-09-02,2.740453227971747
2001,2015-09-03,2.4407745020823404
2001,2015-09-04,2.628591962735487
2001,2015-09-05,2.593264400767292
2001,2015-09-06,2.4458263783154326
2001,2015-09-07,2.5910139121467104
2001,2015-09-08,2.4618296275924063
2001,2015-09-09,2.5274880827006774
2001,2015-09-11,2.521854056620884
2001,2015-09-12,2.492612694670999
2001,2015-09-13,2.332237938580251
2001,2015-09-14,2.5135020175410965
2001,2015-09-15,2.4060625924055685
2001,2015-09-16,2.4815053289111697
2001,2015-09-17,2.2712758432078135
2001,2015-09-18,2.482814341519036
2001,2015-09-19,2.4473136688904553
2001,2015-09-20,2.2827403736959875
2001,2015-09-21,2.4850313556188843
2001,2015-09-22,2.379433115945756
2001,2015-09-23,2.457695916699716
2001,2015-09-24,2.2564164030232083
2001,2015-09-25,2.460022714990128
2001,2015-09-26,2.419338608046846
2001,2015-09-27,2.2535546075377306
2001,2015-09-28,2.4704211285837276
2001,2015-09-29,2.363243050175381
2001,2015-09-30,2.4427172179342205
2001,2015-10-01,2.2476992847195483
2001,2015-10-02,2.4447184156435293
2001,2015-10-03,2.399990457686755
2001,2015-10-04,2.2340164750094056
2001,2015-10-05,2.4617313790946436
2001,2015-10-06,2.352248680519791
2001,2015-10-07,2.432380543628677
2001,2015-10-08,2.242025302480972
2001,2015-10-09,2.4336547251144145
2001,2015-10-10,2.3857132680806408
2001,2015-10-11,2.219935747667856
2001,2015-10-12,2.456099681332591
2001,2015-10-13,2.344267799393561
2001,2015-10-14,2.424823549352666
2001,2015-10-15,2.238085879818648
2001,2015-10-16,2.425260791773783
2001,2015-10-17,2.37470514612114
2001,2015-10-18,2.2092726851482443
2001,2015-10-19,2.4522340896590804
2001,2015-10-20,2.338202827063114
2001,2015-10-21,2.419068509781318
2001,2015-10-22,2.2352239090351484
2001,2015-10-23,2.418665415985234
2001,2015-10-24,2.365938771238456
2001,2015-10-25,2.2009012948990505
2001,2015-10-26,2.4494676651027625
2001,2015-10-27,2.3334349198843882
2001,2015-10-28,2.4145479956984888
2001,2015-10-29,2.233072270378657
