编码,日期,销量
2008,2015-09-01,3.521139958968286
2008,2015-09-02,3.558283594676663
2008,2015-09-03,3.940133212327446
2008,2015-09-04,3.910046723957795
2008,2015-09-05,3.69517757408537
2008,2015-09-06,3.989934241114402
2008,2015-09-07,4.11040003623591
2008,2015-09-08,4.167647541714311
2008,2015-09-09,3.8249795340817045
2008,2015-09-11,4.017020390443112
2008,2015-09-12,3.8747129076891906
2008,2015-09-13,4.017979809474515
2008,2015-09-14,4.132744483488958
2008,2015-09-15,4.237390857965818
2008,2015-09-16,3.849772206716939
2008,2015-09-17,4.199984003404587
2008,2015-09-18,4.026759197838361
2008,2015-09-19,3.935707120748175
2008,2015-09-20,4.023897776386801
2008,2015-09-21,4.14085850686106
2008,2015-09-22,4.263118360710724
2008,2015-09-23,3.8520739090605867
2008,2015-09-24,4.217141793386476
2008,2015-09-25,4.0241921254616555
2008,2015-09-26,3.967755622289056
2008,2015-09-27,4.02638379628688
2008,2015-09-28,4.144634725375072
2008,2015-09-29,4.27563859036086
2008,2015-09-30,3.849155196585364
2008,2015-10-01,4.2257236670393725
2008,2015-10-02,4.019138025902444
2008,2015-10-03,3.987932497218949
2008,2015-10-04,4.027824846882442
2008,2015-10-05,4.146539876875669
2008,2015-10-06,4.282576113891084
2008,2015-10-07,3.84487383373461
2008,2015-10-08,4.230473025744747
2008,2015-10-09,4.013790120652306
2008,2015-10-10,4.001967300927848
2008,2015-10-11,4.028815253033482
2008,2015-10-12,4.1474994283263955
2008,2015-10-13,4.286710775643543
2008,2015-10-14,3.840390997095056
2008,2015-10-15,4.233226534706257
2008,2015-10-16,4.008740810059201
2008,2015-10-17,4.012365328848171
2008,2015-10-18,4.029563755061874
2008,2015-10-19,4.147936062634808
2008,2015-10-20,4.289282464525854
2008,2015-10-21,3.8360949420948405
2008,2015-10-22,4.234839137487356
2008,2015-10-23,4.004137968133043
2008,2015-10-24,4.020411359825184
2008,2015-10-25,4.0301623924864085
2008,2015-10-26,4.14806716348555
2008,2015-10-27,4.290918782438861
2008,2015-10-28,3.8321095713085938
2008,2015-10-29,4.2357583242559675
