编码,日期,销量
3105,20150501,0.020118692003491374
3105,20150502,0.19326838085911247
3105,20150503,0.024240784424405817
3105,20150504,0.0002132542898241278
3105,20150505,0.0002133125593789681
3105,20150506,0.00021337086078563206
3105,20150507,0.032691500688240886
3105,20150508,0.0259604612825834
3105,20150509,0.19197782553420442
3105,20150510,0.03094717164956057
3105,20150511,0.00024524252915253235
3105,20150512,0.0002452862687096147
3105,20150513,0.00024533002387157717
3105,20150514,0.03931968422465035
3105,20150515,0.029760314004506044
3105,20150516,0.18579452399169272
3105,20150517,0.03512607780976438
3105,20150518,0.00025970733675324153
3105,20150519,0.0002597430753598606
3105,20150520,0.00025977882380388975
3105,20150521,0.04302629891053468
3105,20150522,0.032624082912902815
3105,20150523,0.18028952342434235
3105,20150524,0.03816042556464058
3105,20150525,0.00026850598629969946
3105,20150526,0.00026853661393590205
3105,20150527,0.00026856724856009866
3105,20150528,0.04562382968336589
3105,20150529,0.034923429225794236
3105,20150530,0.1757666761925844
