编码,日期,销量
3402,20150501,0.31096752988611065
3402,20150502,0.26195395589102666
3402,20150503,0.24683221447435677
3402,20150504,0.2693594382840169
3402,20150505,0.24481354417959642
3402,20150506,0.25679300074813366
3402,20150507,0.24407598396746885
3402,20150508,0.3109047385248477
3402,20150509,0.2887821740324089
3402,20150510,0.26717441928362684
3402,20150511,0.28573105189242737
3402,20150512,0.2600428941508457
3402,20150513,0.2672083653241125
3402,20150514,0.25633248363663963
3402,20150515,0.30887632420232686
3402,20150516,0.2987827868057186
3402,20150517,0.2743444191197774
3402,20150518,0.2908141146188849
3402,20150519,0.26502599132178684
3402,20150520,0.27049130051774445
3402,20150521,0.26106296445099825
3402,20150522,0.3069796325535194
3402,20150523,0.3039456410527326
3402,20150524,0.2779963681645397
3402,20150525,0.2931635842368316
3402,20150526,0.2673114586091906
3402,20150527,0.272084502739584
3402,20150528,0.2635257163914533
3402,20150529,0.30540032786886356
3402,20150530,0.3070807949616124
