编码,日期,销量
1101,2015-09-01,0.48511826250836365
1101,2015-09-02,2.042553948803318
1101,2015-09-03,0.24654427935612222
1101,2015-09-04,0.6170117191727987
1101,2015-09-05,0.6196695259076668
1101,2015-09-06,0.656470323835822
1101,2015-09-07,0.28200937241456986
1101,2015-09-08,0.5447111173218585
1101,2015-09-09,1.9925267240687587
1101,2015-09-11,0.6044733702512404
1101,2015-09-12,0.6681207781277652
1101,2015-09-13,0.6110095273009434
1101,2015-09-14,0.3035442205341606
1101,2015-09-15,0.566245716577657
1101,2015-09-16,1.9644294664814774
1101,2015-09-17,0.34494837583492
1101,2015-09-18,0.6115958308687248
1101,2015-09-19,0.678012816056971
1101,2015-09-20,0.5951108943078044
1101,2015-09-21,0.3111041152761789
1101,2015-09-22,0.5766878305073593
1101,2015-09-23,1.9479830393710837
1101,2015-09-24,0.36998852791943554
1101,2015-09-25,0.6215400175937462
1101,2015-09-26,0.6789955385042923
1101,2015-09-27,0.5883602179358186
1101,2015-09-28,0.31529554630964274
1101,2015-09-29,0.5825859312192189
1101,2015-09-30,1.9378477643429353
1101,2015-10-01,0.38868202585728545
1101,2015-10-02,0.6313498701455535
1101,2015-10-03,0.6772474948615997
1101,2015-10-04,0.5853914960145373
1101,2015-10-05,0.3181239865549597
1101,2015-10-06,0.5862433143123849
1101,2015-10-07,1.931369789536303
1101,2015-10-08,0.4033037844708434
1101,2015-10-09,0.6403701606991874
1101,2015-10-10,0.6746242280613389
1101,2015-10-11,0.5842215272426091
1101,2015-10-12,0.3202226767508312
1101,2015-10-13,0.5886549808155396
1101,2015-10-14,1.9271332686095242
1101,2015-10-15,0.4151103004393148
1101,2015-10-16,0.6485014827139745
1101,2015-10-17,0.6717880752376737
1101,2015-10-18,0.583976337392098
1101,2015-10-19,0.32186300084949176
1101,2015-10-20,0.5903134155045984
1101,2015-10-21,1.9243315444516018
1101,2015-10-22,0.42486979957037746
1101,2015-10-23,0.6557971200883749
1101,2015-10-24,0.6689948326836078
1101,2015-10-25,0.5842264735879776
1101,2015-10-26,0.32318696316007317
1101,2015-10-27,0.5914874555002002
1101,2015-10-28,1.9224798202454563
1101,2015-10-29,0.43308538049393264
