编码,日期,销量
2005,2015-09-01,2.830319463688472
2005,2015-09-02,4.1263647387561875
2005,2015-09-03,2.263413489127045
2005,2015-09-04,3.0603037117777836
2005,2015-09-05,4.2362693393299375
2005,2015-09-06,3.843986149187503
2005,2015-09-07,2.6234592502988408
2005,2015-09-08,2.590063486683295
2005,2015-09-09,4.304369421101531
2005,2015-09-11,2.8994133783026
2005,2015-09-12,3.7827782776669157
2005,2015-09-13,3.4535017036406948
2005,2015-09-14,2.5593274098927963
2005,2015-09-15,2.4989277594981267
2005,2015-09-16,4.384763382029704
2005,2015-09-17,2.242972631863872
2005,2015-09-18,2.814152131068759
2005,2015-09-19,3.5650580509078966
2005,2015-09-20,3.297087107779622
2005,2015-09-21,2.5609289656511294
2005,2015-09-22,2.451211800516513
2005,2015-09-23,4.430834838327976
2005,2015-09-24,2.254426743940729
2005,2015-09-25,2.7567586803113904
2005,2015-09-26,3.431596253455438
2005,2015-09-27,3.2131214118427134
2005,2015-09-28,2.5729907394879197
2005,2015-09-29,2.421911971905015
2005,2015-09-30,4.4603674990436994
2005,2015-10-01,2.26526760179572
2005,2015-10-02,2.713995797512978
2005,2015-10-03,3.339918614810722
2005,2015-10-04,3.1612082102755497
2005,2015-10-05,2.586316681304863
2005,2015-10-06,2.4020953029534766
2005,2015-10-07,4.480601806948447
2005,2015-10-08,2.2746730770757373
2005,2015-10-09,2.680300420353491
2005,2015-10-10,3.2725724563591383
2005,2015-10-11,3.1262901110104897
2005,2015-10-12,2.5988429454792303
2005,2015-10-13,2.3877898363727055
2005,2015-10-14,4.495097078543704
2005,2015-10-15,2.28266364261162
2005,2015-10-16,2.6527832117587087
2005,2015-10-17,3.2208319380927644
2005,2015-10-18,3.1014415465576524
2005,2015-10-19,2.6101389478404187
2005,2015-10-20,2.376966063359042
2005,2015-10-21,4.505818955733697
2005,2015-10-22,2.2894366214215665
2005,2015-10-23,2.6297401867686947
2005,2015-10-24,3.1797725604694604
2005,2015-10-25,3.083026807965796
2005,2015-10-26,2.620212410163659
2005,2015-10-27,2.3684810457792724
2005,2015-10-28,4.513943106006717
2005,2015-10-29,2.2952013542439764
