编码,日期,销量
1513,2015-09-01,0.7527617610490077
1513,2015-09-02,2.2802518035178165
1513,2015-09-03,0.3876473246321154
1513,2015-09-04,0.3707562983294243
1513,2015-09-05,0.7438968815355652
1513,2015-09-06,0.9492788473495128
1513,2015-09-07,0.4545294138512748
1513,2015-09-08,0.7647954511159929
1513,2015-09-09,2.1782060794690645
1513,2015-09-11,0.36967527168003317
1513,2015-09-12,0.6244394267084135
1513,2015-09-13,0.7042261860053924
1513,2015-09-14,0.5002749315789441
1513,2015-09-15,0.782115665183354
1513,2015-09-16,2.053936588694142
1513,2015-09-17,0.28999659841638664
1513,2015-09-18,0.3609772190966389
1513,2015-09-19,0.5561541741815663
1513,2015-09-20,0.6072449648802294
1513,2015-09-21,0.5169635034786395
1513,2015-09-22,0.7966554711596426
1513,2015-09-23,1.957172056484838
1513,2015-09-24,0.27550973069588813
1513,2015-09-25,0.3540350361265643
1513,2015-09-26,0.5115397894191095
1513,2015-09-27,0.5552630826891253
1513,2015-09-28,0.5256021531625509
1513,2015-09-29,0.8082966684471956
1513,2015-09-30,1.8830576730934703
1513,2015-10-01,0.26656050319133257
1513,2015-10-02,0.34897164585926377
1513,2015-10-03,0.47989935259904565
1513,2015-10-04,0.5229438739460729
1513,2015-10-05,0.5309289039305577
1513,2015-10-06,0.817638109429857
1513,2015-10-07,1.8251205193718814
1513,2015-10-08,0.26051289419350293
1513,2015-10-09,0.34527555641370855
1513,2015-10-10,0.45618459033021713
1513,2015-10-11,0.5009648769427211
1513,2015-10-12,0.5345760228348986
1513,2015-10-13,0.8252228102491649
1513,2015-10-14,1.7787466401201937
1513,2015-10-15,0.2561757406041771
1513,2015-10-16,0.3425332048965547
1513,2015-10-17,0.43768887480328217
1513,2015-10-18,0.4850840327369169
1513,2015-10-19,0.537250609136525
1513,2015-10-20,0.8314628593918466
1513,2015-10-21,1.740828519833241
1513,2015-10-22,0.2529305743263397
1513,2015-10-23,0.3404609877354521
1513,2015-10-24,0.42282431948797905
1513,2015-10-25,0.473093933737452
1513,2015-10-26,0.5393080267909939
1513,2015-10-27,0.8366615001567171
1513,2015-10-28,1.7092519168898368
1513,2015-10-29,0.2504238690561579
