编码,日期,销量
1102,2015-09-01,1.2677998975042204
1102,2015-09-02,7.791080812229578
1102,2015-09-03,3.020139018295262
1102,2015-09-04,1.1444670156995194
1102,2015-09-05,1.6361066413456369
1102,2015-09-06,1.4931413687670825
1102,2015-09-07,0.7662690219763942
1102,2015-09-08,1.4369231704264966
1102,2015-09-09,8.444209371579541
1102,2015-09-11,1.2999286554234495
1102,2015-09-12,1.7078478226577447
1102,2015-09-13,1.355353036060909
1102,2015-09-14,0.9416264451480969
1102,2015-09-15,1.5073128257864643
1102,2015-09-16,8.785594314270181
1102,2015-09-17,3.1621615754125307
1102,2015-09-18,1.3627641794999092
1102,2015-09-19,1.7297302503591847
1102,2015-09-20,1.312185109997081
1102,2015-09-21,1.0370187393803743
1102,2015-09-22,1.5452634182203506
1102,2015-09-23,9.011380321936226
1102,2015-09-24,3.184513588397682
1102,2015-09-25,1.3961527764912085
1102,2015-09-26,1.7376460307303228
1102,2015-09-27,1.293598968911413
1102,2015-09-28,1.0991559209747666
1102,2015-09-29,1.5682842117567521
1102,2015-09-30,9.176771954659086
1102,2015-10-01,3.199636895283759
1102,2015-10-02,1.4165864208128514
1102,2015-10-03,1.7402390049751957
1102,2015-10-04,1.2842820489006197
1102,2015-10-05,1.1432735762772797
1102,2015-10-06,1.5832237921871057
1102,2015-10-07,9.305089350705886
1102,2015-10-08,3.210873862733389
1102,2015-10-09,1.4302702762655901
1102,2015-10-10,1.7404708158720426
1102,2015-10-11,1.2791925411055884
1102,2015-10-12,1.1763024909814268
1102,2015-10-13,1.5933455313400595
1102,2015-10-14,9.408422969830438
1102,2015-10-15,3.2196903385986615
1102,2015-10-16,1.4400337894492838
1102,2015-10-17,1.739567335281482
1102,2015-10-18,1.2762689408232928
1102,2015-10-19,1.2019588201120321
1102,2015-10-20,1.600403134551204
1102,2015-10-21,9.493864944436437
1102,2015-10-22,3.226851777947699
1102,2015-10-23,1.447336997628655
1102,2015-10-24,1.7381007590703872
1102,2015-10-25,1.2745450743586717
1102,2015-10-26,1.222445679063238
1102,2015-10-27,1.6054191709330383
1102,2015-10-28,9.565932498535808
1102,2015-10-29,3.2328096319274957
