编码,日期,销量
2002,2015-09-01,1.7986113357143025
2002,2015-09-02,3.5911311560379713
2002,2015-09-03,1.9936874236558424
2002,2015-09-04,1.4198270724429867
2002,2015-09-05,2.236291477016399
2002,2015-09-06,3.4750312934179166
2002,2015-09-07,2.8100616625640717
2002,2015-09-08,1.8119427112195767
2002,2015-09-09,3.7266672626629
2002,2015-09-11,1.549187087258357
2002,2015-09-12,2.2486149613877013
2002,2015-09-13,3.2360567117868873
2002,2015-09-14,3.1075365152774044
2002,2015-09-15,1.8202790364225918
2002,2015-09-16,3.7688230300223036
2002,2015-09-17,1.911139378590567
2002,2015-09-18,1.6305891704946238
2002,2015-09-19,2.25529786494169
2002,2015-09-20,3.1184068024498224
2002,2015-09-21,3.2541536087332594
2002,2015-09-22,1.8240018114593062
2002,2015-09-23,3.7876823713084264
2002,2015-09-24,1.9062066985746347
2002,2015-09-25,1.689144120493751
2002,2015-09-26,2.262108116728929
2002,2015-09-27,3.0437210530099463
2002,2015-09-28,3.3463660498424677
2002,2015-09-29,1.8251885853033523
2002,2015-09-30,3.7978476788159408
2002,2015-10-01,1.9043124209244844
2002,2015-10-02,1.734034697394599
2002,2015-10-03,2.2691354477459424
2002,2015-10-04,2.9906093397742732
2002,2015-10-05,3.4112013177436107
2002,2015-10-06,1.8250097032404184
2002,2015-10-07,3.803996359502839
2002,2015-10-08,1.9034414874543302
2002,2015-10-09,1.7698339753746755
2002,2015-10-10,2.2761199787784108
2002,2015-10-11,2.9503104954038264
2002,2015-10-12,3.4598463829484665
2002,2015-10-13,1.8240913521426423
2002,2015-10-14,3.808020948519987
2002,2015-10-15,1.902934797015378
2002,2015-10-16,1.7991821968255055
2002,2015-10-17,2.2828831376931946
2002,2015-10-18,2.9184123368452863
2002,2015-10-19,3.497947821083266
2002,2015-10-20,1.8227772749086435
2002,2015-10-21,3.8108116578157896
2002,2015-10-22,1.9025536860913341
2002,2015-10-23,1.8237460881069907
2002,2015-10-24,2.2893312733572073
2002,2015-10-25,2.8923943359897533
2002,2015-10-26,3.528725090406595
2002,2015-10-27,1.8212620940562019
2002,2015-10-28,3.8128341358732984
2002,2015-10-29,1.9022083055952672
