编码,日期,销量
2007,2015-09-01,0.9839538365121364
2007,2015-09-02,1.7923117392264758
2007,2015-09-03,0.7666017048981967
2007,2015-09-04,2.578474000233006
2007,2015-09-05,1.602981073001987
2007,2015-09-06,1.362599074612013
2007,2015-09-07,1.2270714108289202
2007,2015-09-08,1.1436809204955742
2007,2015-09-09,1.8312364700759025
2007,2015-09-11,2.3699968273370753
2007,2015-09-12,1.6390764079438442
2007,2015-09-13,1.414574551422035
2007,2015-09-14,1.418782305130739
2007,2015-09-15,1.2205499229149124
2007,2015-09-16,1.8622027400011618
2007,2015-09-17,0.8301356490156103
2007,2015-09-18,2.276759107011056
2007,2015-09-19,1.679282686034474
2007,2015-09-20,1.4337796193430994
2007,2015-09-21,1.500354859614347
2007,2015-09-22,1.2677208841739591
2007,2015-09-23,1.8850656922415998
2007,2015-09-24,0.8582167533862273
2007,2015-09-25,2.2218064497087395
2007,2015-09-26,1.7125053628447888
2007,2015-09-27,1.4421868494244754
2007,2015-09-28,1.5447382484283656
2007,2015-09-29,1.3000806140046162
2007,2015-09-30,1.902542817913978
2007,2015-10-01,0.8814948886551974
2007,2015-10-02,2.1847714928246114
2007,2015-10-03,1.739483783362824
2007,2015-10-04,1.445871011271992
2007,2015-10-05,1.5721146396215926
2007,2015-10-06,1.3237806128952758
2007,2015-10-07,1.9163954778411638
2007,2015-10-08,0.9009400198326356
2007,2015-10-09,2.1577369566431677
2007,2015-10-10,1.7616595750600854
2007,2015-10-11,1.447194113805038
2007,2015-10-12,1.590395096969025
2007,2015-10-13,1.3419157908438677
2007,2015-10-14,1.9277031117396666
2007,2015-10-15,0.9173849600950371
2007,2015-10-16,2.1369295796732057
2007,2015-10-17,1.7801816095730725
2007,2015-10-18,1.4472482535018036
2007,2015-10-19,1.60330306653605
2007,2015-10-20,1.3562415975738105
2007,2015-10-21,1.9371502645580319
2007,2015-10-22,0.931464542072766
2007,2015-10-23,2.120301903661953
2007,2015-10-24,1.795887064620253
2007,2015-10-25,1.4465946361955166
2007,2015-10-26,1.6128080975541759
2007,2015-10-27,1.3678378579376795
2007,2015-10-28,1.9451903575600857
2007,2015-10-29,0.9436543507304344
