编码,日期,销量
15,2015-09-01,50.60657592742557
15,2015-09-02,71.59133328111334
15,2015-09-03,46.06690116940438
15,2015-09-04,51.91330996406292
15,2015-09-05,55.62920682887846
15,2015-09-06,47.80165013567623
15,2015-09-07,49.24389474482849
15,2015-09-08,49.86541469512781
15,2015-09-09,71.00791366546417
15,2015-09-11,52.34720270545872
15,2015-09-12,54.75054257300844
15,2015-09-13,47.75766759203806
15,2015-09-14,48.66766240455402
15,2015-09-15,49.355109629585066
15,2015-09-16,70.71812880272681
15,2015-09-17,46.02990696907018
15,2015-09-18,52.39749723237392
15,2015-09-19,54.15472415494194
15,2015-09-20,47.83801940042842
15,2015-09-21,48.45548328767287
15,2015-09-22,48.965955966400365
15,2015-09-23,70.5453176495198
15,2015-09-24,46.05313904090797
15,2015-09-25,52.367280032093795
15,2015-09-26,53.710559487172475
15,2015-09-27,47.923555747893936
15,2015-09-28,48.33362018618932
15,2015-09-29,48.655543694070666
15,2015-09-30,70.42950542695593
15,2015-10-01,46.066143736473904
15,2015-10-02,52.315858773336686
15,2015-10-03,53.36267625477519
15,2015-10-04,47.999224941898504
15,2015-10-05,48.24810171974183
15,2015-10-06,48.40071069187786
15,2015-10-07,70.34558767957792
15,2015-10-08,46.071072340531956
15,2015-10-09,52.26014564758631
15,2015-10-10,53.080991738516715
15,2015-10-11,48.06410223192906
15,2015-10-12,48.181849365889825
15,2015-10-13,48.187044880854
15,2015-10-14,70.28137610436843
15,2015-10-15,46.07047406818674
15,2015-10-16,52.205772114098394
15,2015-10-17,52.84724230904125
15,2015-10-18,48.11965417325695
15,2015-10-19,48.12769591917341
15,2015-10-20,48.00491864329946
15,2015-10-21,70.23026965270435
15,2015-10-22,46.066255788603875
15,2015-10-23,52.15464486693255
15,2015-10-24,52.64954297213336
15,2015-10-25,48.167537675497
15,2015-10-26,48.08198828378645
15,2015-10-27,47.84758734817402
15,2015-10-28,70.18838089787232
15,2015-10-29,46.05972705788855
